"dateTime","wtr_0.5"
2019-09-27 05:30:00,5.595
2019-09-27 06:00:00,5.605
2019-09-27 06:30:00,5.595
2019-09-27 07:00:00,5.556
2019-09-27 07:30:00,5.546
2019-09-27 08:00:00,5.526
2019-09-27 08:30:00,5.496
2019-09-27 09:00:00,5.487
2019-09-27 09:30:00,5.457
2019-09-27 10:00:00,5.447
2019-09-27 10:30:00,5.417
2019-09-27 11:00:00,5.378
2019-09-27 11:30:00,5.378
2019-09-27 12:00:00,5.338
2019-09-27 12:30:00,5.298
2019-09-27 13:00:00,5.279
2019-09-27 13:30:00,5.269
2019-09-27 14:00:00,5.229
2019-09-27 14:30:00,5.239
2019-09-27 15:00:00,5.199
2019-09-27 15:30:00,5.199
2019-09-27 16:00:00,5.199
2019-09-27 16:30:00,5.169
2019-09-27 17:00:00,5.15
2019-09-27 17:30:00,5.15
2019-09-27 18:00:00,5.13
2019-09-27 18:30:00,5.12
2019-09-27 19:00:00,5.13
2019-09-27 19:30:00,5.11
2019-09-27 20:00:00,5.1
2019-09-27 20:30:00,5.08
2019-09-27 21:00:00,5.12
2019-09-27 21:30:00,5.1
2019-09-27 22:00:00,5.12
2019-09-27 22:30:00,5.15
2019-09-27 23:00:00,5.189
2019-09-27 23:30:00,5.199
2019-09-28 00:00:00,5.219
2019-09-28 00:30:00,5.259
2019-09-28 01:00:00,5.279
2019-09-28 01:30:00,5.298
2019-09-28 02:00:00,5.289
2019-09-28 02:30:00,5.239
2019-09-28 03:00:00,5.289
2019-09-28 03:30:00,5.298
2019-09-28 04:00:00,5.279
2019-09-28 04:30:00,5.249
2019-09-28 05:00:00,5.239
2019-09-28 05:30:00,5.249
2019-09-28 06:00:00,5.199
2019-09-28 06:30:00,5.249
2019-09-28 07:00:00,5.209
2019-09-28 07:30:00,5.199
2019-09-28 08:00:00,5.169
2019-09-28 08:30:00,5.159
2019-09-28 09:00:00,5.13
2019-09-28 09:30:00,5.14
2019-09-28 10:00:00,5.1
2019-09-28 10:30:00,5.11
2019-09-28 11:00:00,5.1
2019-09-28 11:30:00,5.09
2019-09-28 12:00:00,5.11
2019-09-28 12:30:00,5.08
2019-09-28 13:00:00,5.09
2019-09-28 13:30:00,5.07
2019-09-28 14:00:00,5.04
2019-09-28 14:30:00,5.04
2019-09-28 15:00:00,5.05
2019-09-28 15:30:00,5.01
2019-09-28 16:00:00,5.02
2019-09-28 16:30:00,5.02
2019-09-28 17:00:00,5
2019-09-28 17:30:00,4.99
2019-09-28 18:00:00,4.99
2019-09-28 18:30:00,4.97
2019-09-28 19:00:00,4.97
2019-09-28 19:30:00,4.96
2019-09-28 20:00:00,4.95
2019-09-28 20:30:00,4.92
2019-09-28 21:00:00,4.92
2019-09-28 21:30:00,4.88
2019-09-28 22:00:00,4.93
2019-09-28 22:30:00,5.01
2019-09-28 23:00:00,5
2019-09-28 23:30:00,5.11
2019-09-29 00:00:00,5.179
2019-09-29 00:30:00,5.199
2019-09-29 01:00:00,5.289
2019-09-29 01:30:00,5.318
2019-09-29 02:00:00,5.338
2019-09-29 02:30:00,5.407
2019-09-29 03:00:00,5.427
2019-09-29 03:30:00,5.447
2019-09-29 04:00:00,5.487
2019-09-29 04:30:00,5.487
2019-09-29 05:00:00,5.398
2019-09-29 05:30:00,5.427
2019-09-29 06:00:00,5.457
2019-09-29 06:30:00,5.457
2019-09-29 07:00:00,5.457
2019-09-29 07:30:00,5.417
2019-09-29 08:00:00,5.437
2019-09-29 08:30:00,5.417
2019-09-29 09:00:00,5.437
2019-09-29 09:30:00,5.447
2019-09-29 10:00:00,5.427
2019-09-29 10:30:00,5.437
2019-09-29 11:00:00,5.407
2019-09-29 11:30:00,5.407
2019-09-29 12:00:00,5.427
2019-09-29 12:30:00,5.378
2019-09-29 13:00:00,5.358
2019-09-29 13:30:00,5.358
2019-09-29 14:00:00,5.338
2019-09-29 14:30:00,5.328
2019-09-29 15:00:00,5.328
2019-09-29 15:30:00,5.318
2019-09-29 16:00:00,5.298
2019-09-29 16:30:00,5.308
2019-09-29 17:00:00,5.279
2019-09-29 17:30:00,5.298
2019-09-29 18:00:00,5.249
2019-09-29 18:30:00,5.328
2019-09-29 19:00:00,5.289
2019-09-29 19:30:00,5.209
2019-09-29 20:00:00,5.199
2019-09-29 20:30:00,5.189
2019-09-29 21:00:00,5.169
2019-09-29 21:30:00,5.169
2019-09-29 22:00:00,5.159
2019-09-29 22:30:00,5.249
2019-09-29 23:00:00,5.269
2019-09-29 23:30:00,5.289
2019-09-30 00:00:00,5.398
2019-09-30 00:30:00,5.457
2019-09-30 01:00:00,5.506
2019-09-30 01:30:00,5.585
2019-09-30 02:00:00,5.585
2019-09-30 02:30:00,5.733
2019-09-30 03:00:00,5.704
2019-09-30 03:30:00,5.723
2019-09-30 04:00:00,5.772
2019-09-30 04:30:00,5.684
2019-09-30 05:00:00,5.684
2019-09-30 05:30:00,5.753
2019-09-30 06:00:00,5.704
2019-09-30 06:30:00,5.704
2019-09-30 07:00:00,5.733
2019-09-30 07:30:00,5.713
2019-09-30 08:00:00,5.664
2019-09-30 08:30:00,5.694
2019-09-30 09:00:00,5.674
2019-09-30 09:30:00,5.664
2019-09-30 10:00:00,5.615
2019-09-30 10:30:00,5.625
2019-09-30 11:00:00,5.615
2019-09-30 11:30:00,5.566
2019-09-30 12:00:00,5.556
2019-09-30 12:30:00,5.556
2019-09-30 13:00:00,5.526
2019-09-30 13:30:00,5.516
2019-09-30 14:00:00,5.516
2019-09-30 14:30:00,5.516
2019-09-30 15:00:00,5.477
2019-09-30 15:30:00,5.487
2019-09-30 16:00:00,5.447
2019-09-30 16:30:00,5.447
2019-09-30 17:00:00,5.417
2019-09-30 17:30:00,5.407
2019-09-30 18:00:00,5.427
2019-09-30 18:30:00,5.378
2019-09-30 19:00:00,5.378
2019-09-30 19:30:00,5.348
2019-09-30 20:00:00,5.338
2019-09-30 20:30:00,5.378
2019-09-30 21:00:00,5.368
2019-09-30 21:30:00,5.348
2019-09-30 22:00:00,5.298
2019-09-30 22:30:00,5.407
2019-09-30 23:00:00,5.437
2019-09-30 23:30:00,5.417
2019-10-01 00:00:00,5.477
2019-10-01 00:30:00,5.536
2019-10-01 01:00:00,5.694
2019-10-01 01:30:00,5.733
2019-10-01 02:00:00,5.753
2019-10-01 02:30:00,5.684
2019-10-01 03:00:00,5.782
2019-10-01 03:30:00,5.654
2019-10-01 04:00:00,5.723
2019-10-01 04:30:00,5.723
2019-10-01 05:00:00,5.713
2019-10-01 05:30:00,5.694
2019-10-01 06:00:00,5.674
2019-10-01 06:30:00,5.694
2019-10-01 07:00:00,5.743
2019-10-01 07:30:00,5.713
2019-10-01 08:00:00,5.684
2019-10-01 08:30:00,5.772
2019-10-01 09:00:00,5.782
2019-10-01 09:30:00,5.743
2019-10-01 10:00:00,5.763
2019-10-01 10:30:00,5.723
2019-10-01 11:00:00,5.713
2019-10-01 11:30:00,5.743
2019-10-01 12:00:00,5.743
2019-10-01 12:30:00,5.733
2019-10-01 13:00:00,5.723
2019-10-01 13:30:00,5.723
2019-10-01 14:00:00,5.723
2019-10-01 14:30:00,5.733
2019-10-01 15:00:00,5.733
2019-10-01 15:30:00,5.713
2019-10-01 16:00:00,5.684
2019-10-01 16:30:00,5.694
2019-10-01 17:00:00,5.684
2019-10-01 17:30:00,5.644
2019-10-01 18:00:00,5.684
2019-10-01 18:30:00,5.674
2019-10-01 19:00:00,5.674
2019-10-01 19:30:00,5.664
2019-10-01 20:00:00,5.664
2019-10-01 20:30:00,5.654
2019-10-01 21:00:00,5.664
2019-10-01 21:30:00,5.625
2019-10-01 22:00:00,5.713
2019-10-01 22:30:00,5.782
2019-10-01 23:00:00,5.861
2019-10-01 23:30:00,5.802
2019-10-02 00:00:00,5.822
